Id,Score
505380,4
302088,5
539564,4
426970,3
14612,4
308966,5
125097,4
230451,5
451084,3
120732,4
284295,4
374281,2
470021,4
328547,4
468162,4
515027,4
266760,4
374070,4
176907,6
288430,4
520862,4
216650,4
64857,4
133476,3
145065,4
269223,4
370906,4
530756,4
88389,3
344140,6
528188,4
446603,5
125194,5
448337,5
472619,5
215601,4
257928,5
232049,4
462963,4
135644,4
350714,4
329740,4
36752,4
215193,6
417477,4
43847,5
447928,4
515305,4
529305,4
238793,3
53941,5
234691,4
318384,4
60328,4
479162,4
53016,4
32096,5
105072,4
513368,4
393807,5
270391,5
307081,5
273539,4
300042,4
538876,3
341085,4
193210,3
231773,5
406214,4
55979,4
190765,6
103296,2
208471,4
179056,4
525835,4
484020,4
419359,4
453377,5
409341,4
222246,4
320308,4
278543,5
442323,5
279117,3
551331,4
454320,3
183270,4
523469,4
272024,4
560549,5
236957,4
403367,3
504392,4
267386,4
1093,4
270743,5
226136,4
91688,4
162156,4
513361,4
522767,3
24635,4
17049,4
29693,4
90624,4
537366,4
207754,5
24051,5
369185,5
307861,4
314460,5
374800,1
93816,4
65678,4
444176,4
86795,5
36567,4
478603,5
154299,6
41763,3
505540,4
549688,4
124573,4
14924,4
77580,4
128827,5
175396,5
379396,4
451506,5
231333,4
494378,4
415026,4
544638,5
176550,4
169714,4
550446,5
82608,4
193211,4
428408,5
323875,4
350211,4
523731,4
268652,5
181490,4
518758,4
428519,5
6454,2
404567,5
120092,5
94620,2
26616,5
115851,4
54670,4
166574,4
129538,4
548765,5
535111,4
154032,3
328504,4
287916,4
524509,4
129241,5
265689,0
24257,4
193891,5
62259,4
276323,4
124666,4
182634,4
114331,5
183571,4
55968,3
167604,5
36296,5
146366,4
159427,5
217287,3
483061,4
473636,4
420204,5
319953,4
391340,4
149661,4
147093,4
224269,5
528431,4
470623,5
131132,4
133693,5
406983,5
397070,5
165864,3
540421,4
88944,5
377537,5
511131,5
357164,4
53085,5
512770,4
322424,5
426585,4
242265,4
410955,5
558298,4
57430,3
74951,4
283122,3
81424,4
257271,5
406800,4
403685,4
148913,4
330805,4
148531,6
141632,5
518146,5
167681,4
389234,3
29330,5
26241,4
42771,4
19521,4
506016,5
56675,6
131532,4
244851,3
93223,5
261069,4
88158,4
360511,5
12791,4
554356,4
143842,5
267623,4
451723,3
68532,5
188285,5
447237,4
407031,4
475527,4
447725,5
147368,3
78351,4
422326,5
231349,3
527918,4
390944,4
125620,4
70840,4
244512,4
228034,5
531928,4
231540,4
298079,4
462337,5
525993,3
545966,4
547716,4
200576,2
125207,4
200010,5
160195,5
280156,5
20959,4
241353,4
265925,5
92852,4
245801,4
444981,3
329401,4
64910,5
121181,4
413292,3
417770,4
528265,5
310637,4
525859,5
28404,5
88382,4
461875,6
311404,4
76291,4
451456,4
502931,4
359576,4
294354,5
527325,3
496016,5
136196,4
73441,5
509355,4
346662,6
296848,3
493187,4
153087,5
54245,3
277248,3
298791,5
234622,5
530925,4
304183,5
468565,5
496790,5
293375,4
254516,4
481166,6
316480,4
228922,4
123778,4
222820,3
553015,5
35531,5
137557,3
195792,4
415029,5
24381,4
265538,5
530039,4
160867,4
413403,5
557600,5
484481,5
351649,4
142883,5
93984,4
314187,3
389264,4
128589,4
297770,4
179902,4
334311,3
455291,3
409844,4
363587,2
530600,5
172970,4
376801,5
196467,4
110864,5
484428,5
498941,5
246158,4
95585,5
521087,4
382111,4
394202,4
226741,4
142718,4
308521,3
538491,5
134960,4
232082,4
85887,4
125915,4
103056,5
186350,4
476332,4
473688,5
506181,5
127721,5
231947,4
507823,4
542092,5
303238,3
334579,4
238219,4
180852,4
535537,4
274998,4
455455,4
442109,4
335878,4
502937,5
45788,4
24839,4
499623,4
411560,5
363023,4
416904,4
375948,4
142642,3
409272,5
338843,6
242761,4
253360,4
162398,4
185846,5
222925,5
482714,4
860,4
88487,4
174519,4
403720,4
392446,4
74626,4
137518,5
287385,5
271289,4
74042,4
180116,4
474100,5
272108,5
238414,4
314665,5
79628,4
186396,5
329723,5
287681,4
108904,4
251132,4
275600,4
124209,3
450590,5
76106,4
242154,3
548305,1
388182,4
162686,3
94165,4
555619,5
241844,4
58743,3
314733,3
330996,5
163090,5
397003,5
397919,5
446155,5
335250,4
112820,5
120314,4
446197,4
223230,4
153542,5
143095,6
371759,5
484152,4
82502,2
54711,3
266909,4
222404,5
107270,4
114794,4
179093,4
203183,5
361040,4
559318,4
400818,4
392194,4
544459,5
484197,4
535149,4
135215,3
178056,3
77121,6
480316,4
290973,5
283670,4
381626,5
63145,4
146360,4
227333,3
221639,4
27433,6
92192,5
400358,4
430120,5
407695,5
514332,4
370006,3
539800,4
130172,4
213175,4
351276,5
453354,5
99497,4
379593,4
451553,4
364666,5
314324,4
421035,6
272855,4
95107,5
403068,4
551105,3
352967,3
246694,4
229579,3
313017,4
6296,3
418610,3
354988,4
219474,5
425066,4
59661,4
489087,5
484905,4
240498,4
204913,5
222212,5
277880,4
499657,4
455883,4
447403,-2
480084,4
490573,4
425340,4
273861,4
380813,5
380516,5
337571,4
361317,5
145405,4
368575,4
488760,4
102163,5
103979,4
552584,4
57877,4
259839,1
348136,4
448508,2
423369,4
366040,4
326627,4
350563,5
243391,5
54401,4
436954,4
319054,4
454137,3
170553,3
118433,5
276617,4
387933,4
120019,6
480003,4
219682,5
370863,4
224553,4
380642,4
245063,5
282640,4
539788,4
436814,4
395645,5
444806,4
472431,4
355312,4
339516,4
78974,4
341155,4
26955,5
448996,3
7313,5
501345,4
70609,5
161652,4
100915,5
160762,4
54944,4
519986,4
340549,4
416608,4
398801,4
156807,4
435107,4
557658,4
321107,4
29679,4
234749,5
157655,4
329192,5
341772,5
420137,5
272579,3
467089,4
406875,5
520074,5
147215,3
207403,5
499002,4
315118,4
514429,5
411633,4
216753,4
273928,4
383604,3
18706,4
391797,2
193218,5
274933,5
74976,4
31159,4
540113,4
106004,4
393179,4
220082,6
31517,3
365031,5
526030,4
351681,4
85174,4
89216,6
435503,5
49938,4
29500,4
362427,4
516122,5
156705,4
407756,5
371988,4
232474,4
529396,4
390783,4
300643,3
344992,4
41225,5
492239,4
183982,4
299833,4
53349,4
510481,5
467031,4
332178,4
309608,4
18379,4
508104,4
393276,5
329514,6
373435,4
185609,5
313051,3
451924,4
114720,4
240239,4
19682,4
320530,4
5933,4
551159,4
558380,5
176949,4
404301,4
110486,4
372492,5
527624,5
423694,4
433030,5
247093,4
513670,4
464077,4
113934,3
422727,5
10896,4
526645,4
545858,5
335358,5
346950,4
441828,4
426606,5
72723,3
394541,4
496895,3
285508,3
187234,4
166677,5
245193,4
477220,4
282311,3
238463,4
332357,4
86061,4
12303,5
474572,4
395286,4
492924,4
525785,4
151358,4
186445,5
266794,5
416691,4
208173,4
477835,2
405826,4
378484,4
460016,4
388702,5
439871,5
182358,1
234008,4
427635,4
122703,0
107483,5
174274,5
541055,5
402038,4
555494,5
530029,4
457975,4
289257,4
31177,5
458367,4
487987,4
25146,4
46568,4
151934,4
346744,4
61711,4
103844,4
147073,4
283589,5
10270,5
323393,4
122759,4
497361,5
367088,3
521888,5
473124,5
489122,5
436412,5
382630,4
382524,4
208469,4
69595,5
355164,4
413335,3
319186,4
250863,4
433605,5
551488,4
260049,4
163119,4
530302,5
555015,5
480366,4
264819,5
175314,4
499717,4
290385,4
81357,5
171105,5
528305,4
384742,5
142354,5
124105,5
415241,2
337802,4
399283,4
375858,5
429867,4
477420,4
544080,5
79406,4
108535,4
121740,5
36398,4
391104,4
396558,5
84003,5
64803,4
236325,5
17794,4
264117,5
424901,4
511688,4
242878,4
429576,4
3072,5
319608,5
347760,3
319688,5
200740,3
400200,4
57788,4
205430,4
515822,5
15620,4
314985,4
417969,5
395676,6
538005,5
32315,4
378407,5
43264,3
105061,4
399477,4
141895,4
114275,4
459406,4
520563,6
464872,5
542114,4
334651,4
496754,4
337201,4
107102,4
96678,5
163430,5
338067,5
62244,4
286124,4
25372,5
83635,4
123228,4
411506,5
342525,5
83991,5
269718,2
295486,6
341967,4
428473,5
490881,5
276539,4
326326,4
494784,4
383837,4
280578,4
150132,4
47106,5
242065,4
89733,4
114870,5
177512,4
26333,5
214088,5
162234,4
89127,4
337755,3
68369,4
71555,4
361202,4
271496,4
546490,4
511410,4
365097,4
410885,5
288104,4
549457,4
309933,5
6867,4
541048,6
375578,5
525242,5
352157,3
380050,4
512150,3
430533,3
406803,4
255949,4
301828,5
116927,4
410525,4
210562,5
470267,5
217333,4
250833,5
447993,4
541651,4
226515,4
51289,4
556531,2
527742,5
343535,5
149803,4
388240,4
546644,4
352987,4
514085,4
493257,4
182303,3
405808,4
317295,5
316240,4
369601,4
7956,4
56694,4
306955,4
174333,5
154857,4
5085,5
267453,3
148951,4
550218,4
121115,4
199817,5
326089,5
544429,4
119884,4
552815,5
428059,4
206223,4
123101,3
361281,5
277886,3
91026,4
165168,4
58128,4
91689,4
343986,4
533956,3
481504,4
545340,3
397639,5
390694,4
451047,3
242075,4
250418,4
50486,4
68588,2
191402,4
218812,4
401126,5
489878,5
549248,4
150973,4
342087,4
180285,3
131940,4
24162,4
49574,5
79031,3
184550,5
328129,4
116562,3
178750,4
507279,4
27940,5
456161,2
105922,4
274774,4
231833,4
302330,4
550773,5
158559,5
63977,3
366422,4
103858,4
341786,4
339801,5
458376,4
165771,4
78223,4
16822,5
487465,4
219246,4
506355,4
203155,5
289394,5
254722,4
314327,4
36239,3
282302,5
548471,4
18309,5
314288,3
506982,5
70445,5
428837,4
421296,4
547274,4
38540,4
13927,4
236742,4
109129,5
40358,4
401066,5
255511,5
266606,4
142417,2
259411,4
36143,4
268527,3
379081,5
57375,4
432768,5
53126,4
183165,5
259080,5
439336,4
548974,4
392343,5
476931,5
388512,5
228099,5
437798,4
53761,3
70196,4
169967,5
184237,5
273828,4
483678,2
351865,5
413080,4
93607,5
183939,4
534330,4
362184,4
530745,4
546859,4
237245,4
124292,4
46335,4
159958,3
470158,5
199054,5
544018,4
414328,4
287324,4
355317,5
343656,4
259353,4
504529,4
446084,5
519483,4
114402,4
13725,5
348209,4
491253,4
524121,5
69531,4
554222,4
542894,4
514774,5
70242,5
484906,5
107655,4
421203,5
395966,5
153073,4
403328,4
423352,5
96869,4
470174,4
273138,4
479382,5
211337,4
260389,4
246134,5
450097,3
86821,4
161945,3
172464,4
202371,5
476235,5
13254,4
346086,4
524716,5
333338,5
101578,4
257575,4
154879,4
504193,4
296901,4
511146,4
160197,4
254735,5
366214,4
507787,3
532461,4
110668,4
323705,4
93154,4
526684,3
115879,4
527161,5
309466,4
270853,3
337243,4
425417,5
400431,4
34484,4
436149,3
127311,5
112922,5
522126,5
349951,4
65370,4
542328,5
60671,4
181726,4
556185,5
476555,5
348878,4
236433,4
301543,4
141815,5
376907,4
532505,4
281657,4
456750,4
444783,5
245694,4
522631,5
321527,4
399643,5
283447,5
245609,4
293908,5
128529,4
510277,5
386255,3
173317,4
444116,4
361294,4
140153,4
119432,4
232110,4
94715,3
27591,6
382908,4
528886,4
381483,4
110854,5
546731,4
35610,5
531521,4
124889,4
261858,4
3667,4
432275,5
285412,3
461691,4
558640,4
35968,6
288943,5
270255,4
129818,1
2239,4
163214,5
33912,4
261390,4
141118,4
518667,4
310748,5
91087,4
133469,4
6684,4
275475,4
122523,4
90314,4
112034,3
315460,4
167678,4
331578,5
127956,4
220371,5
276488,4
34054,5
427680,5
9101,4
508245,3
552590,4
165755,4
89339,0
260688,4
147236,4
298987,5
9166,4
236681,4
65057,4
345946,3
470394,4
298002,4
92728,5
12419,4
365123,4
430839,3
313950,3
417252,4
463039,4
346099,4
368639,-1
464812,5
87472,4
474380,5
211896,4
262655,4
372182,5
277193,2
178486,4
109473,5
33225,4
69836,4
191129,5
245073,4
216677,5
127860,4
304923,4
154802,5
152677,5
119003,3
135492,4
253843,4
205058,0
516078,4
516093,4
494251,5
372198,3
381351,5
146939,5
207888,4
54243,4
99638,3
217305,4
362003,4
489112,4
557971,4
460883,4
8917,4
457195,4
538052,3
503280,4
100653,5
382370,4
436000,5
152224,4
107386,4
324005,4
152657,4
19574,5
484237,4
324907,4
493490,4
147982,4
536274,4
253656,4
443013,4
227538,5
303647,5
557173,4
389814,4
460891,3
49626,3
368987,4
17256,4
216037,4
322745,5
382872,4
188028,5
432614,5
163072,5
543621,5
405179,3
39253,5
177182,4
252739,5
531263,5
303621,5
9621,4
215039,4
78279,5
486286,5
403518,5
385849,5
149364,5
538037,4
446426,5
202095,4
240,4
487617,5
178185,3
471330,3
421283,4
550848,5
344706,5
62424,5
196170,4
172468,4
496598,3
248443,4
534512,6
399288,5
119603,5
65708,4
516498,3
469425,4
33161,4
369467,4
405830,4
430412,5
389668,4
467493,5
467676,5
517748,4
246423,4
16918,5
217662,4
409030,4
502177,4
361038,5
260261,5
377068,5
94955,4
58414,4
393559,5
180579,4
98685,4
234218,5
159515,4
391235,5
59879,2
268923,4
526414,4
190874,4
92536,5
341360,5
29442,4
171424,4
471974,4
429893,4
202148,4
192943,5
411712,6
318958,5
309046,5
255956,4
399713,5
535977,5
52809,4
468378,4
281928,4
151456,6
276009,4
469145,4
160880,6
84437,3
432995,5
255342,4
2739,4
308560,4
36784,4
424919,4
441298,4
261340,4
271887,5
435178,1
271990,4
297463,4
476784,4
470577,3
110695,5
443675,4
530180,5
491992,5
405072,4
428760,4
376068,4
526573,4
364741,5
383700,4
35026,4
37637,4
439123,3
281838,4
303170,5
444158,4
390165,3
518586,3
492863,5
377193,3
110309,4
186009,4
386913,4
419747,5
260097,5
281777,4
437907,5
347318,4
180360,3
166772,4
230511,5
513325,5
317783,4
472550,3
198943,4
431491,4
34385,4
283240,4
163374,5
369204,4
497436,4
490270,4
3013,5
97821,3
44950,4
345896,4
440359,4
447445,4
481430,4
383266,3
308167,3
389094,4
235328,4
452679,6
557004,3
87539,4
294614,4
134199,4
155392,5
107670,4
554324,4
500076,4
180971,5
160416,4
41022,4
394934,5
131451,3
469117,4
481050,4
511657,4
209868,3
510276,3
131593,3
99180,4
302891,4
224254,4
63019,4
157946,4
317126,4
123039,4
428596,3
50579,4
389458,5
125737,4
47726,4
422191,4
160004,3
301122,4
93067,4
220685,5
352484,5
236767,4
171817,4
2913,5
319795,3
300859,5
558977,4
220911,3
15541,4
184316,4
401685,4
262955,3
383808,5
17444,5
313281,4
26052,3
259776,3
469109,4
396910,3
473155,5
139194,4
510417,5
393444,4
296473,5
141185,4
523450,5
93874,4
339128,4
430708,3
226309,5
119555,5
398764,5
406155,4
453329,4
6997,4
461679,5
511751,4
143542,5
177108,4
375096,4
480443,5
217831,3
444130,5
108134,5
10677,5
89034,4
249105,4
14774,5
291268,4
314459,5
408395,4
102767,6
87312,4
421812,4
500505,3
239870,5
356509,4
315469,4
484779,4
464210,4
450150,4
543107,3
88984,4
212294,4
344912,4
379184,4
498804,4
475556,4
523200,2
555,4
423753,3
176671,4
464502,3
178157,4
173862,5
221835,5
41039,5
146696,4
455942,5
452959,3
200904,4
412421,3
344231,5
357416,4
533828,4
225786,4
210800,5
119251,5
276574,4
400710,5
440197,4
381442,4
14461,4
281407,5
58164,5
482643,4
35387,4
379787,4
281577,4
427581,5
18234,6
309193,4
76686,4
166861,4
300651,4
552106,4
62028,4
369271,4
242778,5
450665,4
457922,5
428793,3
395241,3
363806,5
303141,2
277618,4
206307,5
339333,5
507481,4
328907,4
501221,4
330529,4
409037,4
289006,4
485665,5
152764,4
373279,5
384727,5
348452,5
288598,5
496794,3
394195,4
319197,4
33667,6
272376,5
234758,4
128724,3
162046,4
316902,5
527451,4
475023,4
188260,5
360796,4
95370,5
323532,5
429853,4
59534,3
560206,3
368413,4
240722,5
59399,4
434102,5
425036,4
346272,6
274339,4
376316,5
188252,4
190818,4
180452,3
558904,4
270822,5
151664,4
134400,4
170328,3
523856,3
453347,4
363184,4
296768,5
110140,4
229259,4
172119,2
513103,5
381753,4
288384,4
147627,4
441213,4
323882,5
100239,4
289051,4
440957,4
429831,4
88266,4
323323,4
196184,4
428766,4
240306,6
221238,5
473283,4
168869,4
446015,5
161535,5
48310,4
321266,4
243503,3
25428,4
107733,4
29220,4
414198,4
166886,5
257590,5
62937,5
337999,4
412947,4
473961,3
276183,3
146945,5
244912,5
282896,5
298548,2
403660,4
250425,4
160061,5
205046,3
331085,5
245353,5
371986,4
170928,4
31828,4
426912,5
234575,6
240979,4
268555,4
445840,5
274513,4
364686,4
229665,4
164515,4
455806,4
534107,4
166038,4
141883,4
207953,4
165876,4
6768,4
101014,4
197893,4
341314,5
150022,4
232663,4
155206,4
337940,4
353517,5
446334,4
480024,4
440231,3
89000,3
559096,5
21046,4
472963,3
532680,4
392327,4
195823,4
557673,4
510500,4
407930,4
398649,4
77638,5
522048,4
248104,4
31181,4
87574,5
524232,4
310346,4
302170,3
246658,5
413715,4
189497,5
289451,4
7579,4
96081,5
233132,5
238371,5
438181,4
26310,4
145539,5
470760,2
486825,3
138270,5
279845,4
429614,4
305494,4
180033,2
128275,4
40119,3
429228,5
272137,6
466897,4
95521,5
303086,4
285719,5
535097,4
259767,4
434152,3
415667,5
472935,4
286579,5
269921,4
103828,4
209405,4
524193,4
235876,3
126331,4
131008,5
107104,5
313450,5
142496,3
209865,3
340281,5
108614,3
370708,6
504885,4
552535,5
43102,4
387727,5
110307,5
483567,4
140597,4
288997,5
187772,4
228296,4
396667,3
479454,5
79766,4
462788,3
148612,3
454013,4
492327,5
334856,4
105717,5
363261,4
472736,4
489905,4
308515,5
537101,4
250645,4
405829,5
385895,4
428,4
178903,5
522850,5
293344,4
436890,4
276069,4
291740,5
14440,4
63128,4
34359,5
135689,4
148140,4
83184,4
363037,5
155868,4
417716,4
347095,5
63907,4
521833,4
69435,4
278144,4
440203,4
313696,5
454297,5
90738,4
45578,5
101829,5
378230,4
288472,3
92120,4
358881,4
380614,4
416813,4
405226,5
358163,3
393213,5
539783,4
495254,4
367110,5
516951,4
108518,4
490774,4
26617,5
545039,5
145807,5
509456,4
410257,4
74802,4
340543,5
154154,4
121314,5
46697,4
203518,4
411512,3
297646,4
292784,4
259469,5
550007,4
302620,4
242341,2
159102,4
48405,4
320316,5
137555,5
505049,4
483562,3
410621,5
493499,4
404959,4
103549,6
559592,5
259728,4
498590,4
287883,4
233345,4
534364,4
120100,4
209406,4
423005,3
442618,4
50930,4
344674,4
531118,4
553238,5
381676,4
360706,5
209973,4
44341,3
552316,4
457678,5
508336,5
168889,4
59846,4
180022,4
461809,4
268227,4
509925,4
521225,4
128892,5
36396,4
61441,4
378687,4
164279,5
272188,3
7655,4
459504,4
362073,5
508567,5
195801,4
23670,4
424399,4
77107,4
483908,5
148175,4
181688,4
303880,2
219387,5
498937,4
10155,4
323788,5
477503,5
337089,5
115869,5
64139,5
120435,5
185405,4
295753,4
460367,4
440470,4
104460,4
546468,4
492956,5
21075,4
304392,4
525752,5
183874,5
496337,3
75001,5
535476,4
350016,3
246943,4
276115,4
473882,5
456905,4
547056,4
407395,4
166234,4
304697,4
160993,5
146946,4
528485,4
338642,4
119660,5
131016,3
413109,2
440987,4
252400,5
512717,4
436492,2
549354,4
457236,4
446709,4
146551,5
560181,4
300438,4
202735,4
430946,5
230507,4
195014,4
161307,4
102103,4
138460,5
291783,4
214434,4
166797,4
247784,4
280782,5
325241,5
193607,5
281948,5
489622,5
32725,4
85962,5
503908,5
532130,5
506756,4
386493,4
484249,5
219565,4
558668,4
428612,4
190717,3
137926,4
199121,5
464495,5
211030,5
147105,4
222222,4
207497,5
179908,4
514936,5
243674,5
279758,5
34086,5
133796,4
153735,4
255133,5
552706,5
139238,4
521646,5
123863,3
9082,4
119358,4
276718,4
444800,4
507491,4
338474,4
509287,4
207639,5
433825,4
33549,4
59423,5
309666,4
524368,4
496678,3
385344,3
509559,5
316257,4
343989,5
454040,3
125604,4
269817,5
296519,3
239381,5
331125,4
163642,3
147056,6
301406,4
420692,4
446472,5
307397,4
285212,3
353932,5
41761,2
232800,5
283726,4
64590,4
305508,4
369510,5
157413,4
40021,4
162456,3
164023,4
182050,4
507454,4
218511,4
478097,4
5854,4
532462,5
279209,4
536839,3
175331,5
371633,4
216600,4
153219,4
270198,5
474847,4
529334,4
16082,4
426413,4
311987,5
318192,4
543653,3
14785,3
456403,4
142839,5
428969,4
421692,4
398394,6
264955,3
340811,4
85112,4
115193,4
98013,5
368641,2
294958,4
440114,5
446110,4
443254,4
501615,4
226981,3
429156,4
421609,5
439451,5
190418,4
108893,5
300576,4
305867,4
104762,5
318311,5
109221,5
108328,4
125241,5
418007,3
189950,3
348822,4
178598,5
162477,3
303932,4
369715,4
29502,4
374907,5
241897,5
483316,5
245366,5
133039,4
441317,5
129874,4
185529,5
450882,3
31061,4
97902,4
132892,-2
531482,4
463152,3
406912,5
492403,4
295864,5
303021,4
517423,3
59710,4
463340,5
32536,4
510579,5
240725,5
537775,5
505061,4
181988,4
136502,4
340223,5
192535,5
8348,4
303940,5
394222,4
258925,3
502712,4
50544,5
152700,5
13955,4
38469,5
162256,5
206129,4
465169,5
524498,3
119713,4
371409,4
62522,4
524603,5
51320,4
24138,4
199554,4
204644,4
231220,4
234361,4
190150,5
363567,3
4894,5
218564,2
552387,4
89141,4
307864,5
302811,4
77676,4
41166,4
428987,5
473066,4
134442,3
116193,2
95905,4
479751,5
522311,5
194847,4
24096,4
455001,5
487155,4
109053,4
459275,4
161517,4
284900,5
469846,5
505801,5
279745,5
279370,4
101799,5
40361,4
429087,4
245346,4
420903,2
499930,4
57038,5
544531,5
286761,4
551592,4
368923,4
518684,4
528009,3
457539,4
192984,5
335104,4
507059,4
244838,5
168450,4
483479,4
12346,3
40387,3
315890,4
207021,5
372402,5
502450,4
344205,4
127098,5
342258,4
556645,4
250132,3
13999,4
355095,4
493200,4
142902,5
165268,4
316757,5
180373,4
378782,5
296654,4
530331,4
73508,4
39932,4
105959,4
449281,4
170566,4
432305,4
266173,4
440508,5
392047,5
544653,5
417014,4
421185,5
398947,6
64254,4
71589,3
491198,5
341557,5
157997,4
145993,5
63007,3
446611,4
67898,5
375254,3
28676,4
182807,4
337269,4
224039,4
358152,4
105419,5
416087,4
448053,5
292291,5
558015,3
217153,5
117402,5
466778,5
405420,5
43003,5
31873,5
265450,3
462333,5
47354,4
274808,5
394577,4
302552,4
44732,4
341295,4
463801,2
61905,4
184700,5
365688,5
331704,4
492620,4
119855,4
133864,5
300373,4
338348,5
231326,4
191576,5
328199,5
186692,6
496577,4
205675,4
19756,5
79615,4
191965,4
313720,4
86333,4
21686,4
158830,4
470031,4
28509,6
392841,4
205155,5
218404,5
84224,3
130734,4
52256,5
83935,5
213173,3
50802,5
184940,4
9090,4
346378,4
383379,4
173336,4
444349,4
178601,4
559524,4
527229,4
445502,4
162552,4
61393,4
90608,3
370413,5
459869,4
397028,3
513925,5
299312,5
76394,5
317785,4
309870,3
470692,5
353484,4
197519,5
436386,5
144968,5
401141,4
221248,5
125012,5
289201,5
196390,4
66274,4
328197,5
359472,4
52438,3
554929,5
359508,5
182186,5
321905,4
478184,4
80576,4
417549,4
455429,4
256001,4
347327,5
186535,4
253922,5
259068,5
370907,3
514193,4
467284,4
361009,4
480925,5
333019,3
515447,4
7391,5
190420,4
333580,4
218179,5
455967,4
489425,5
16079,4
483703,4
228464,5
372935,4
53845,4
381144,3
303965,4
293818,4
528514,5
539063,5
420198,3
432559,4
413506,4
507101,4
193664,4
413951,4
257351,4
162245,4
482033,4
284760,4
137584,3
180336,5
121146,4
98638,5
530441,5
424679,4
495065,4
207202,5
110192,3
189647,5
431005,3
394585,5
278166,4
468569,5
360219,4
432100,4
330892,4
398806,5
427035,4
159154,4
40985,4
90224,3
235978,3
481370,5
277668,3
386549,4
419380,4
227787,3
316319,4
122225,5
386481,5
188702,4
363412,3
385682,5
165802,4
172098,5
24402,4
209781,4
377759,3
13937,3
301529,5
318666,3
544867,5
55948,4
199588,4
246277,5
33388,5
2568,4
293242,4
354537,4
263451,4
104810,4
73416,4
103953,5
88970,4
96445,5
120643,5
356007,4
247113,4
524380,4
58789,4
526103,4
451721,5
419070,4
336034,5
252801,3
477917,4
559186,4
487335,5
330801,4
552567,4
487552,4
496988,4
303011,5
511002,5
554825,4
392752,5
216247,5
530357,4
137487,4
466785,4
213662,4
196859,5
43223,4
542919,5
186519,4
29497,4
362233,4
488300,4
321680,5
336875,5
479972,4
389870,5
347562,4
545275,5
148372,4
398176,4
356433,4
395093,5
231943,4
371581,4
71802,5
115613,4
525134,6
113236,4
141192,4
530616,4
241966,4
502333,5
291952,4
503434,5
346711,4
169288,4
459651,4
290453,4
380427,3
314719,3
493203,5
339525,5
499027,4
263036,5
317261,4
45337,4
442898,5
239048,4
474538,6
369736,5
354130,4
420191,3
506525,4
225831,5
243246,5
444898,4
458402,4
556717,4
122738,4
250621,4
288902,5
384004,4
453465,4
60658,4
81287,5
143086,6
411479,4
462211,4
503032,5
199329,4
60770,6
456943,4
354476,4
209208,5
215230,4
278544,4
63639,4
152979,6
310905,5
183647,4
226852,5
496334,4
411582,4
133270,4
190581,5
314643,4
185801,4
512245,3
508851,4
462917,4
523434,5
149985,4
543483,5
38156,4
358748,4
509674,4
156566,4
334975,4
468717,4
57710,5
69650,3
508862,4
472539,4
115987,5
397255,4
425953,5
342304,4
527924,4
101412,3
103893,5
483251,5
439144,2
345635,5
522484,5
315636,4
498216,4
256533,4
447622,4
164947,4
464450,5
167129,5
311552,3
520829,5
248147,4
27995,5
550275,3
29899,4
256282,5
71778,5
198448,5
554693,4
546276,4
178436,4
220555,4
127635,4
150020,4
225004,3
256688,4
300654,6
336787,5
305338,4
544612,5
145710,5
303789,6
552182,5
272971,4
443590,4
380279,5
455403,4
116790,5
465068,4
266237,4
234554,5
508873,5
370961,4
261577,6
167250,4
421120,4
53755,5
384189,4
401907,3
149972,3
38883,4
232299,4
433764,5
188794,4
544547,5
124054,5
26667,4
338763,5
354058,3
380998,5
151764,4
468873,3
145917,6
107334,4
463690,5
281734,3
436056,4
496180,4
256068,4
49817,4
292924,4
483545,4
475090,5
224334,3
383756,4
340721,4
332656,4
245408,5
59929,4
362360,5
28471,4
168324,4
55448,5
435699,3
324049,5
545713,4
358837,4
427160,4
506245,5
514323,3
476471,5
344336,5
346833,5
53479,4
442605,2
49363,5
404388,4
469308,3
402159,4
365858,3
44364,4
521993,4
291864,4
211737,4
134409,4
2118,5
228124,5
353467,4
374198,5
250869,6
455234,5
252041,3
306090,5
529783,4
249827,4
32945,4
33415,3
58620,3
220089,4
544417,4
297232,4
190168,4
521069,5
209503,5
445137,4
234867,3
367499,4
441735,4
175404,5
199738,4
264129,5
473296,4
412109,5
132497,4
524626,4
421448,4
169665,3
286735,3
172093,5
111555,5
501421,4
448800,4
93504,3
380385,4
107238,4
162701,2
528584,4
71304,4
456263,4
473192,5
300652,4
164600,3
546489,4
12054,4
398026,2
351988,4
357613,3
479955,3
299163,5
296922,4
219017,5
161680,5
26833,4
110758,4
83447,4
428662,4
455884,4
155080,5
287072,4
554061,4
557049,4
536282,5
177746,4
266883,6
57694,3
445976,5
212261,4
116930,5
249062,4
100213,4
33483,3
451080,3
348198,5
414329,4
50300,2
111358,6
415563,4
455579,4
382208,5
253964,4
554872,4
410200,4
341849,5
49792,5
225442,5
14370,5
304240,4
406100,4
144682,4
197021,4
12908,4
70363,4
261245,4
523528,4
68487,4
189781,3
541006,4
113498,5
245393,4
129044,4
404002,4
502879,4
282759,4
269668,3
483468,4
319165,4
383639,3
118958,4
270555,4
30378,6
115839,5
169836,3
430106,3
421239,3
366301,5
284529,4
78295,4
106822,5
360913,4
261561,4
388826,4
438265,4
330430,4
143581,4
108109,4
53977,3
295997,5
549156,4
48715,4
519082,5
134098,4
352096,4
105377,3
510530,4
305872,4
373045,4
96825,5
